SAP-TH-ATLAGOS-RANGE	Táblázat fejléc	Átlagos range	SAP — »SAP megoldások bemutatása« rész, »TOP 3 pozíció« rész	Szabad szöveg.
SURVEY-BSC-EMPLOYEE-Q19-SEG5-OPT03	Business Service Center (BSC) — munkavállalói — 19. kérdés — 11-20 év — Inkább nem (%)	31.18	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYEE-Q19-SEG5-OPT04	Business Service Center (BSC) — munkavállalói — 19. kérdés — 11-20 év — Egyáltalán nem (%)	21.51	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYEE-Q19-SEG6-N	Business Service Center (BSC) — munkavállalói — 19. kérdés — több, mint 20 év — válaszadók	88	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYEE-Q19-SEG6-OPT01	Business Service Center (BSC) — munkavállalói — 19. kérdés — több, mint 20 év — Teljes mértékben (%)	5.68	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYEE-Q19-SEG6-OPT02	Business Service Center (BSC) — munkavállalói — 19. kérdés — több, mint 20 év — Inkább igen (%)	26.14	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYEE-Q19-SEG6-OPT03	Business Service Center (BSC) — munkavállalói — 19. kérdés — több, mint 20 év — Inkább nem (%)	39.77	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYEE-Q19-SEG6-OPT04	Business Service Center (BSC) — munkavállalói — 19. kérdés — több, mint 20 év — Egyáltalán nem (%)	28.41	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-N	Business Service Center (BSC) — munkáltatói — 1. kérdés — válaszadók	19	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q01-OPT01	Business Service Center (BSC) — munkáltatói — 1. kérdés — Csendes leépítést tervezünk (a távozó kollégákat nem pótoljuk) (%)	5.26	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-OPT02	Business Service Center (BSC) — munkáltatói — 1. kérdés — Leépítést tervezünk (%)	5.26	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-OPT03	Business Service Center (BSC) — munkáltatói — 1. kérdés — Fluktuációt kezelünk (%)	31.58	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-OPT04	Business Service Center (BSC) — munkáltatói — 1. kérdés — Kevesebb mint 10 fővel bővülünk (%)	21.05	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-OPT05	Business Service Center (BSC) — munkáltatói — 1. kérdés — 10-50 fővel bővülünk (%)	15.79	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-OPT06	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fővel bővülünk (%)	10.53	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-OPT07	Business Service Center (BSC) — munkáltatói — 1. kérdés — 100+ fővel bővülünk (%)	10.53	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG1-N	Business Service Center (BSC) — munkáltatói — 1. kérdés — 50 fő alatti — válaszadók	1	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q01-SEG1-OPT01	Business Service Center (BSC) — munkáltatói — 1. kérdés — 50 fő alatti — Csendes leépítést tervezünk (a távozó kollégákat nem pótoljuk) (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG1-OPT02	Business Service Center (BSC) — munkáltatói — 1. kérdés — 50 fő alatti — Leépítést tervezünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG1-OPT03	Business Service Center (BSC) — munkáltatói — 1. kérdés — 50 fő alatti — Fluktuációt kezelünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG1-OPT04	Business Service Center (BSC) — munkáltatói — 1. kérdés — 50 fő alatti — Kevesebb mint 10 fővel bővülünk (%)	100.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG1-OPT05	Business Service Center (BSC) — munkáltatói — 1. kérdés — 50 fő alatti — 10-50 fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG1-OPT06	Business Service Center (BSC) — munkáltatói — 1. kérdés — 50 fő alatti — 51-100 fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG1-OPT07	Business Service Center (BSC) — munkáltatói — 1. kérdés — 50 fő alatti — 100+ fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG2-N	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fő — válaszadók	0	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q01-SEG2-OPT01	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fő — Csendes leépítést tervezünk (a távozó kollégákat nem pótoljuk) (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG2-OPT02	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fő — Leépítést tervezünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG2-OPT03	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fő — Fluktuációt kezelünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG2-OPT04	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fő — Kevesebb mint 10 fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG2-OPT05	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fő — 10-50 fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG2-OPT06	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fő — 51-100 fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG2-OPT07	Business Service Center (BSC) — munkáltatói — 1. kérdés — 51-100 fő — 100+ fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG3-N	Business Service Center (BSC) — munkáltatói — 1. kérdés — 101-350 fő — válaszadók	5	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q01-SEG3-OPT01	Business Service Center (BSC) — munkáltatói — 1. kérdés — 101-350 fő — Csendes leépítést tervezünk (a távozó kollégákat nem pótoljuk) (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG3-OPT02	Business Service Center (BSC) — munkáltatói — 1. kérdés — 101-350 fő — Leépítést tervezünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG3-OPT03	Business Service Center (BSC) — munkáltatói — 1. kérdés — 101-350 fő — Fluktuációt kezelünk (%)	20.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG3-OPT04	Business Service Center (BSC) — munkáltatói — 1. kérdés — 101-350 fő — Kevesebb mint 10 fővel bővülünk (%)	40.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG3-OPT05	Business Service Center (BSC) — munkáltatói — 1. kérdés — 101-350 fő — 10-50 fővel bővülünk (%)	20.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG3-OPT06	Business Service Center (BSC) — munkáltatói — 1. kérdés — 101-350 fő — 51-100 fővel bővülünk (%)	20.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG3-OPT07	Business Service Center (BSC) — munkáltatói — 1. kérdés — 101-350 fő — 100+ fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG4-N	Business Service Center (BSC) — munkáltatói — 1. kérdés — 351-1000 fő — válaszadók	7	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q01-SEG4-OPT01	Business Service Center (BSC) — munkáltatói — 1. kérdés — 351-1000 fő — Csendes leépítést tervezünk (a távozó kollégákat nem pótoljuk) (%)	14.29	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG4-OPT02	Business Service Center (BSC) — munkáltatói — 1. kérdés — 351-1000 fő — Leépítést tervezünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG4-OPT03	Business Service Center (BSC) — munkáltatói — 1. kérdés — 351-1000 fő — Fluktuációt kezelünk (%)	28.57	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG4-OPT04	Business Service Center (BSC) — munkáltatói — 1. kérdés — 351-1000 fő — Kevesebb mint 10 fővel bővülünk (%)	14.29	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG4-OPT05	Business Service Center (BSC) — munkáltatói — 1. kérdés — 351-1000 fő — 10-50 fővel bővülünk (%)	28.57	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG4-OPT06	Business Service Center (BSC) — munkáltatói — 1. kérdés — 351-1000 fő — 51-100 fővel bővülünk (%)	14.29	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG4-OPT07	Business Service Center (BSC) — munkáltatói — 1. kérdés — 351-1000 fő — 100+ fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG5-N	Business Service Center (BSC) — munkáltatói — 1. kérdés — 1000 fő feletti — válaszadók	6	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q01-SEG5-OPT01	Business Service Center (BSC) — munkáltatói — 1. kérdés — 1000 fő feletti — Csendes leépítést tervezünk (a távozó kollégákat nem pótoljuk) (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG5-OPT02	Business Service Center (BSC) — munkáltatói — 1. kérdés — 1000 fő feletti — Leépítést tervezünk (%)	16.67	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG5-OPT03	Business Service Center (BSC) — munkáltatói — 1. kérdés — 1000 fő feletti — Fluktuációt kezelünk (%)	50.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG5-OPT04	Business Service Center (BSC) — munkáltatói — 1. kérdés — 1000 fő feletti — Kevesebb mint 10 fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG5-OPT05	Business Service Center (BSC) — munkáltatói — 1. kérdés — 1000 fő feletti — 10-50 fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG5-OPT06	Business Service Center (BSC) — munkáltatói — 1. kérdés — 1000 fő feletti — 51-100 fővel bővülünk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q01-SEG5-OPT07	Business Service Center (BSC) — munkáltatói — 1. kérdés — 1000 fő feletti — 100+ fővel bővülünk (%)	33.33	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-N	Business Service Center (BSC) — munkáltatói — 2. kérdés — válaszadók	19	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q02-OPT01	Business Service Center (BSC) — munkáltatói — 2. kérdés — Jelentősen aktívabb piacra és nagyobb jelölti mozgásra számítunk (%)	31.58	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-OPT02	Business Service Center (BSC) — munkáltatói — 2. kérdés — Mérsékelten aktívabb piacra számítunk (%)	10.53	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-OPT03	Business Service Center (BSC) — munkáltatói — 2. kérdés — Nem várunk jelentős változást (%)	36.84	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-OPT04	Business Service Center (BSC) — munkáltatói — 2. kérdés — Visszafogottabb piacra és alacsonyabb jelölti aktivitásra számítunk (%)	21.05	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-OPT05	Business Service Center (BSC) — munkáltatói — 2. kérdés — Jelentősen visszaeső aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG1-N	Business Service Center (BSC) — munkáltatói — 2. kérdés — 50 fő alatti — válaszadók	1	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q02-SEG1-OPT01	Business Service Center (BSC) — munkáltatói — 2. kérdés — 50 fő alatti — Jelentősen aktívabb piacra és nagyobb jelölti mozgásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG1-OPT02	Business Service Center (BSC) — munkáltatói — 2. kérdés — 50 fő alatti — Mérsékelten aktívabb piacra számítunk (%)	100.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG1-OPT03	Business Service Center (BSC) — munkáltatói — 2. kérdés — 50 fő alatti — Nem várunk jelentős változást (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG1-OPT04	Business Service Center (BSC) — munkáltatói — 2. kérdés — 50 fő alatti — Visszafogottabb piacra és alacsonyabb jelölti aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG1-OPT05	Business Service Center (BSC) — munkáltatói — 2. kérdés — 50 fő alatti — Jelentősen visszaeső aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG2-N	Business Service Center (BSC) — munkáltatói — 2. kérdés — 51-100 fő — válaszadók	0	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q02-SEG2-OPT01	Business Service Center (BSC) — munkáltatói — 2. kérdés — 51-100 fő — Jelentősen aktívabb piacra és nagyobb jelölti mozgásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG2-OPT02	Business Service Center (BSC) — munkáltatói — 2. kérdés — 51-100 fő — Mérsékelten aktívabb piacra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG2-OPT03	Business Service Center (BSC) — munkáltatói — 2. kérdés — 51-100 fő — Nem várunk jelentős változást (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG2-OPT04	Business Service Center (BSC) — munkáltatói — 2. kérdés — 51-100 fő — Visszafogottabb piacra és alacsonyabb jelölti aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG2-OPT05	Business Service Center (BSC) — munkáltatói — 2. kérdés — 51-100 fő — Jelentősen visszaeső aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG3-N	Business Service Center (BSC) — munkáltatói — 2. kérdés — 101-350 fő — válaszadók	5	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q02-SEG3-OPT01	Business Service Center (BSC) — munkáltatói — 2. kérdés — 101-350 fő — Jelentősen aktívabb piacra és nagyobb jelölti mozgásra számítunk (%)	20.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG3-OPT02	Business Service Center (BSC) — munkáltatói — 2. kérdés — 101-350 fő — Mérsékelten aktívabb piacra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG3-OPT03	Business Service Center (BSC) — munkáltatói — 2. kérdés — 101-350 fő — Nem várunk jelentős változást (%)	40.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG3-OPT04	Business Service Center (BSC) — munkáltatói — 2. kérdés — 101-350 fő — Visszafogottabb piacra és alacsonyabb jelölti aktivitásra számítunk (%)	40.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG3-OPT05	Business Service Center (BSC) — munkáltatói — 2. kérdés — 101-350 fő — Jelentősen visszaeső aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG4-N	Business Service Center (BSC) — munkáltatói — 2. kérdés — 351-1000 fő — válaszadók	7	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q02-SEG4-OPT01	Business Service Center (BSC) — munkáltatói — 2. kérdés — 351-1000 fő — Jelentősen aktívabb piacra és nagyobb jelölti mozgásra számítunk (%)	28.57	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG4-OPT02	Business Service Center (BSC) — munkáltatói — 2. kérdés — 351-1000 fő — Mérsékelten aktívabb piacra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG4-OPT03	Business Service Center (BSC) — munkáltatói — 2. kérdés — 351-1000 fő — Nem várunk jelentős változást (%)	71.43	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG4-OPT04	Business Service Center (BSC) — munkáltatói — 2. kérdés — 351-1000 fő — Visszafogottabb piacra és alacsonyabb jelölti aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG4-OPT05	Business Service Center (BSC) — munkáltatói — 2. kérdés — 351-1000 fő — Jelentősen visszaeső aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG5-N	Business Service Center (BSC) — munkáltatói — 2. kérdés — 1000 fő feletti — válaszadók	6	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q02-SEG5-OPT01	Business Service Center (BSC) — munkáltatói — 2. kérdés — 1000 fő feletti — Jelentősen aktívabb piacra és nagyobb jelölti mozgásra számítunk (%)	50.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG5-OPT02	Business Service Center (BSC) — munkáltatói — 2. kérdés — 1000 fő feletti — Mérsékelten aktívabb piacra számítunk (%)	16.67	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG5-OPT03	Business Service Center (BSC) — munkáltatói — 2. kérdés — 1000 fő feletti — Nem várunk jelentős változást (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG5-OPT04	Business Service Center (BSC) — munkáltatói — 2. kérdés — 1000 fő feletti — Visszafogottabb piacra és alacsonyabb jelölti aktivitásra számítunk (%)	33.33	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q02-SEG5-OPT05	Business Service Center (BSC) — munkáltatói — 2. kérdés — 1000 fő feletti — Jelentősen visszaeső aktivitásra számítunk (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-N	Business Service Center (BSC) — munkáltatói — 3. kérdés — válaszadók	19	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q03-OPT01	Business Service Center (BSC) — munkáltatói — 3. kérdés — Nem engedélyezett a home office (%)	5.26	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-OPT02	Business Service Center (BSC) — munkáltatói — 3. kérdés — Heti 1 nap home office (%)	15.79	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-OPT03	Business Service Center (BSC) — munkáltatói — 3. kérdés — Heti 2 nap home office (%)	31.58	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-OPT04	Business Service Center (BSC) — munkáltatói — 3. kérdés — Heti 3 nap home office (%)	26.32	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-OPT05	Business Service Center (BSC) — munkáltatói — 3. kérdés — Heti 4 nap home office (%)	10.53	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-OPT06	Business Service Center (BSC) — munkáltatói — 3. kérdés — Heti 5 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-OPT07	Business Service Center (BSC) — munkáltatói — 3. kérdés — Teljesen rugalmas, nincs meghatározott keret (%)	5.26	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-OPT08	Business Service Center (BSC) — munkáltatói — 3. kérdés — Vezetői döntenek a mértékéről a csapataikban (%)	5.26	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG1-N	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — válaszadók	1	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q03-SEG1-OPT01	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — Nem engedélyezett a home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG1-OPT02	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — Heti 1 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG1-OPT03	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — Heti 2 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG1-OPT04	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — Heti 3 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG1-OPT05	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — Heti 4 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG1-OPT06	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — Heti 5 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG1-OPT07	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — Teljesen rugalmas, nincs meghatározott keret (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG1-OPT08	Business Service Center (BSC) — munkáltatói — 3. kérdés — 50 fő alatti — Vezetői döntenek a mértékéről a csapataikban (%)	100.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG2-N	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — válaszadók	0	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q03-SEG2-OPT01	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — Nem engedélyezett a home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG2-OPT02	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — Heti 1 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG2-OPT03	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — Heti 2 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG2-OPT04	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — Heti 3 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG2-OPT05	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — Heti 4 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG2-OPT06	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — Heti 5 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG2-OPT07	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — Teljesen rugalmas, nincs meghatározott keret (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG2-OPT08	Business Service Center (BSC) — munkáltatói — 3. kérdés — 51-100 fő — Vezetői döntenek a mértékéről a csapataikban (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG3-N	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — válaszadók	5	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q03-SEG3-OPT01	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — Nem engedélyezett a home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG3-OPT02	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — Heti 1 nap home office (%)	20.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG3-OPT03	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — Heti 2 nap home office (%)	40.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG3-OPT04	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — Heti 3 nap home office (%)	40.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG3-OPT05	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — Heti 4 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG3-OPT06	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — Heti 5 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG3-OPT07	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — Teljesen rugalmas, nincs meghatározott keret (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG3-OPT08	Business Service Center (BSC) — munkáltatói — 3. kérdés — 101-350 fő — Vezetői döntenek a mértékéről a csapataikban (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG4-N	Business Service Center (BSC) — munkáltatói — 3. kérdés — 351-1000 fő — válaszadók	7	Piaci trendek	Egész szám.
SURVEY-BSC-EMPLOYER-Q03-SEG4-OPT01	Business Service Center (BSC) — munkáltatói — 3. kérdés — 351-1000 fő — Nem engedélyezett a home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG4-OPT02	Business Service Center (BSC) — munkáltatói — 3. kérdés — 351-1000 fő — Heti 1 nap home office (%)	14.29	Piaci trendek	Százalék, 0–100.
SURVEY-BSC-EMPLOYER-Q03-SEG4-OPT03	Business Service Center (BSC) — munkáltatói — 3. kérdés — 351-1000 fő — Heti 2 nap home office (%)	28.57	Piaci trendek	Százalék, 0–100.
